grade,preschool,expectBachelors,motherHS,motherBachelors,motherWork,fatherHS,fatherBachelors,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,gender,0,1,2,3,4,5,6
11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,300,30,1,1,1,1988,532.86,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,1,0,1,1,0,1,1,0,0,1,1,0,60,25,1,1,1,1988,488.35,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,1,0,1,1,0,1,1,1,1,1,0,0,200,20,1,1,1,2640,488.83,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,0,0,0,0,0,1,0,0,0,0,1,0,45,20,1,1,1,1408,433.84,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,240,17,1,1,0,996,622.31,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,225,32,1,1,0,2748,693.65,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,1,1723,468.87,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,0,1,1,1,1,1,1,1,1,1,275,25,1,1,1,3592,525.32,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,0,0,1,0,0,1,1,0,0,0,1,0,270,20,1,0,1,570,448.1,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,0,1,0,1,1,0,1,1,1,1,1,1,0,210,20,1,1,0,774,431.75,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,1,0,0,1,0,1,0,0,0,0,1,0,270,29,1,1,1,1400,501.74,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,0,0,1,1,0,1,1,1,1,1,1,0,240,23,1,1,0,2748,530.4,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,1,1,0,1,1,0,0,0,0,0,0,1,0,120,38,1,1,1,1900,548.8,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,0,1,1,1,1,1,300,23,1,1,1,1378,569.01,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,0,1,0,1,1,0,1,1,1,1,1,1,0,315,20,1,1,0,1327,492.83,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,0,1,1,1,0,1,0,0,1,1,0,300,30,1,1,1,3164,563.85,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12,1,1,1,1,0,1,1,1,1,1,1,1,1,0,250,12,1,0,1,915,541.74,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,1,0,0,0,0,0,1,0,200,21,1,1,1,2203,673.47,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,210,15,1,1,0,2098,533.74,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,505,435.15,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,1,0,1,1,1,0,0,0,1,1,1,1,1,0,275,25,1,1,0,854,342.93,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,0,1,308,565.79,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,0,1,1,1,1,1,0,55,22,1,1,1,1392,443.86,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,0,1,1,1,0,300,35,1,1,1,3138,471.22,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,350,30,1,1,1,2080,540.25,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,200,22,1,1,0,1327,513.68,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,0,1,1,0,0,1,1,1,0,0,0,0,1,1,600,30,1,1,1,2886,481.21,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,24,1,1,0,865,467.99,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,0,0,0,1,1,0,1,1,0,225,20,1,1,1,1196,416.6,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,0,1,1,0,0,1,1,1,1,1,0,250,24,1,1,0,899,359.76,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,1,250,30,1,1,0,316,547.01,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,450,30,1,1,0,1750,626.92,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,1,200,20,1,1,1,2532,647.42,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,90,24,1,1,0,1079,403.3,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,45,15,1,1,1,1196,416.68,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,0,0,1,1,0,285,22,1,1,1,1619,618.66,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,1,230,18,1,1,0,1828,484.33,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,1,200,28,1,1,0,1900,501.26,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,0,0,0,0,1,1,1,1,1,0,0,275,14,1,1,0,400,464.46,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,850,24,1,1,0,820,411.72,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,0,1,1,0,0,1,0,1,1,0,0,0,0,1,450,26,1,1,1,1110,460.73,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,0,0,1,0,0,0,1,0,1,1,1,0,180,25,1,1,0,1489,457.97,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,325,20,1,1,0,2183,626.16,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,1,55,30,1,1,0,2041,480.75,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,0,0,1,1,0,1,1,0,1,1,1,0,385,13,1,1,0,400,436.35,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,0,1,0,0,1,0,1,1,1,1,1,1,1,360,40,0,1,1,626,485.94,M,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,240,26,1,0,1,575,707.47,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,29,1,1,0,1897,513.72,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,0,0,1,1,1,1,1,0,270,24,1,1,0,1471,444.13,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,0,1,440,15,1,1,0,887,490.83,M,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,12,1,0,1,915,599.38,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,1,1,1,0,1,1,1,1,1,1,0,270,15,1,1,0,389,599.14,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,200,17,1,1,0,846,446.26,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,1,1,0,0,1,1,1,270,25,1,1,0,1680,609.76,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,25,1,1,1,2162,551.36,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,1,1,1,0,1,1,0,1,1,0,0,0,1,1,275,40,1,1,1,1763,424.62,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,0,1,1,1,1,1,0,1,1,0,225,25,1,0,0,1064,400.65,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,0,1,0,1,1,0,0,0,1,0,300,20,0,1,1,6694,383.01,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,15,1,0,1,1212,573.01,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,1,270,20,1,1,1,2999,593.21,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,23,1,0,1,575,623.27,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,1,1,0,1,1,1,1,1,1,0,45,25,1,1,0,1610,561.22,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,1,1,0,1,1,1,1,1,1,1,1,1,1,300,25,1,1,0,3004,532.28,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,1,1,1,0,1,1,1,1,1,1,0,650,30,1,1,0,362,592.49,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,0,0,1,1,1,180,34,1,1,1,2886,545.11,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,420,30,0,1,1,626,508.24,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,250,20,1,1,0,1250,530.88,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,0,0,1,1,1,1,1,1,0,600,30,1,1,0,930,518.72,F,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,0,1,1,0,225,15,1,0,1,915,608.76,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,0,1,1,1,1,1,1,0,240,20,1,1,0,1812,602.14,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,0,0,1,0,0,0,1,1,0,1,1,0,150,23,1,1,1,2144,339.43,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,225,29,0,0,1,366,613.81,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,0,0,0,1,1,1,1,0,0,450,20,1,1,0,1173,411.23,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11,1,1,1,1,1,1,1,0,1,1,1,1,1,1,450,20,1,1,1,1640,623.03,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,200,24,1,1,0,1680,654.94,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,0,0,0,0,0,0,0,0,0,0,1,1,360,28,1,1,1,2886,551.53,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,270,17,1,1,0,996,568.61,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,1,1,0,1,1,1,1,1,1,1,225,40,1,1,0,149,541.76,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,290,20,1,1,0,2710,542.94,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,0,0,1,1,1,275,27,1,1,0,1526,632.8,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9,0,1,1,0,1,1,0,0,1,1,1,1,0,0,90,30,1,1,0,1387,444.92,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,30,1,1,1,2080,552.08,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,1,1,1,1,1,1,1,1,1,0,375,65,1,1,1,1378,324.33,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,255,35,1,1,1,2966,480.73,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,0,1,1,1,1,1,1,1,1,1,400,30,1,1,0,930,660.37,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,400,20,1,1,0,1079,547.03,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,20,1,1,0,690,618.58,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,1,1,0,0,0,0,1,0,450,20,1,1,0,2569,404.57,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,240,20,1,1,0,1411,467.59,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,0,0,0,1,1,250,12,1,0,1,915,609.76,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,25,1,0,1,575,693.42,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,0,0,1,0,0,1,1,0,0,0,1,0,450,20,1,1,0,865,529.23,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,0,0,0,0,0,1,1,0,0,0,1,1,360,29,1,1,1,2942,452.71,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,240,23,1,1,0,509,591.01,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,1,1,0,0,1,1,1,360,30,1,1,1,2886,409.02,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,0,1,0,0,1,1,1,261,27,1,1,1,1734,582.91,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,1,1,1,1,1,1,1,1,1,1,1,1,1,315,20,1,1,1,1640,666.48,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,0,1,0,0,1,1,1,0,1,1,0,240,33,1,0,1,570,437.7,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,250,25,1,1,0,1733,605.55,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,26,1,1,0,505,580.37,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,0,1,0,0,1,1,1,1,0,1,165,13,1,1,0,261,558.76,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,0,275,25,1,1,0,2340,570.04,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,0,0,1,0,0,1,0,0,0,0,1,1,225,20,0,1,1,991,486.59,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,0,0,0,0,0,0,1,0,0,1,1,0,120,35,0,1,1,626,399.01,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,0,1,1,1,1,1,1,1,1,1,0,240,25,1,1,0,1087,484.25,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,0,1,1,0,1,1,1,1,1,1,250,18,1,1,0,1680,670.3,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,1,350,28,1,1,0,899,542.32,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,1,0,1,1,0,0,1,1,1,1,1,0,450,22,1,1,0,820,541.29,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,0,1,1,1,1,1,0,55,20,1,1,0,754,277.7,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,1,1,1,1,1,1,1,1,1,270,28,1,1,0,1680,533.02,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,1,1,0,1,1,1,1,1,1,0,270,23,1,1,0,389,364.45,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,400,30,1,1,0,712,638.66,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,0,0,1,1,0,0,1,1,1,360,36,1,1,1,2942,552.72,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,0,0,1,1,0,1,1,0,0,0,1,1,275,20,1,1,0,926,465.1,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,0,1,1,0,1,1,0,1,0,0,0,0,1,0,180,20,1,1,0,846,440.08,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,1,1,1,0,0,1,1,1,1,1,0,225,25,1,1,0,1610,479.32,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,0,1,1,0,0,1,0,1,1,1,1,1,0,1,252,26,1,1,1,914,482.1,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,0,1,0,0,0,0,1,1,0,0,0,1,1,255,35,1,1,1,1734,590.46,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,270,20,1,1,0,1489,597.53,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0,1,1,0,1,0,0,1,0,0,0,1,1,0,280,40,1,1,1,3592,476.8,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,180,20,1,1,0,996,507.67,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,0,1,1,0,1,1,1,1,1,0,275,30,1,1,1,2162,595.78,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,0,1,0,0,1,0,1,1,1,1,1,1,0,225,24,1,1,0,1610,605.95,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,25,1,1,0,1327,364.65,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,300,25,1,1,1,1988,524.29,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,450,26,1,1,1,2162,587.92,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,0,0,1,1,0,1,0,0,1,1,0,200,18,1,1,1,2203,668.71,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,0,0,0,0,1,0,300,32,1,1,0,2340,539.46,F,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,0,1,1,0,275,33,1,1,0,1347,414.76,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,300,32,1,1,0,2340,462.7,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,0,0,1,0,0,1,1,0,0,0,1,0,90,23,1,1,0,1411,452.71,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,0,0,1,0,1,1,1,1,1,1,0,360,25,1,1,0,2361,506.81,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,0,1,1,1,1,1,1,1,1,1,1,1,1,0,270,20,1,1,0,196,461.01,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,300,20,1,1,0,1900,480.97,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,0,1,0,1,1,0,1,1,1,1,1,0,0,225,30,1,1,0,276,463.18,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,0,1,1,1,1,250,30,1,1,0,1692,730.27,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,270,20,1,1,0,1680,571.56,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,0,0,1,0,0,1,0,0,0,0,1,0,900,20,1,1,1,1196,402.5,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,1,1,1,1,1,1,0,1,1,1,1,1,1,0,235,30,1,1,0,1250,547.96,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,0,1,1,1,1,1,0,330,30,1,1,0,2340,482.74,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,0,0,1,0,1,1,1,1,0,1,0,225,20,1,1,1,1196,467.26,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,225,28,1,1,0,1897,613.01,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,420,18,1,1,0,1250,563.55,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,0,1,1,0,1,1,1,1,1,1,1,275,30,1,1,1,1988,556.86,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,1,0,1,1,1,0,200,20,1,0,1,398,477.45,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,225,30,1,1,0,316,478.77,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,0,0,1,1,1,1,1,0,250,22,1,1,0,316,621.36,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,275,22,1,1,0,1233,528.26,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,1,1,1,1,1,1,1,1,1,1,0,225,20,1,1,0,636,580.22,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,1,0,0,0,1,1,1,0,0,0,0,1,0,250,25,1,1,1,1763,482.02,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,1,1,1,0,1,1,1,1,1,1,0,636,18,1,1,0,1526,628.64,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,0,0,0,1,0,45,27,1,1,0,2878,520.82,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,1,1,1,1,1,1,0,275,27,1,1,0,1526,588.24,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,1,1,1,1,1,1,1,1,0,0,225,12,1,0,1,1212,454.36,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,0,1,0,0,1,0,0,1,1,1,1,0,0,250,29,1,1,0,1692,482.42,M,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11,0,1,1,0,1,1,0,1,0,0,0,0,1,0,360,30,0,1,1,2162,444.66,M,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10,1,0,1,0,0,1,0,1,1,1,1,1,0,0,225,30,1,1,0,889,363.5,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,0,1,1,1,1,1,1,1,0,0,0,0,1,0,236,20,1,1,0,2710,638.68,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,0,0,1,0,1,1,0,1,1,1,1,1,1,1,30,20,1,1,1,1720,471.85,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,85,20,1,1,0,820,274.78,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,1,0,0,0,1,1,1,1,1,0,280,26,1,1,0,1064,557.89,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,400,23,1,1,0,987,512.24,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,0,1,0,1,1,1,1,1,1,0,500,25,1,1,0,850,685.55,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,1,1,1,1,1,1,1,1,1,1,1,0,60,30,1,1,0,926,519.36,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,1,1,1,1,1,1,0,200,20,1,0,1,398,480.09,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,0,1,1,1,1,1,1,1,1,1,1,270,24,1,1,0,1680,624.22,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,0,1,1,0,1,1,1,1,1,1,1,1,1,0,275,30,1,1,1,1046,609.8,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1,1,0,0,1,0,0,1,1,1,1,1,1,0,270,25,1,1,0,1680,613.81,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1,0,1,0,0,1,0,1,1,1,1,1,1,0,30,10,1,1,0,100,362.65,M,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,0,1,1,0,1,1,0,1,1,1,1,1,1,0,225,25,1,1,0,1250,539.94,F,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9,0,1,1,0,1,1,0,0,1,1,1,1,1,1,160,25,1,1,0,887,547.24,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9,1,1,1,1,1,1,1,1,1,0,0,1,1,1,300,23,1,1,0,2041,563.77,F,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10,1,1,1,1,0,1,1,0,1,1,1,1,1,1,225,24,1,1,0,1897,471.59,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,0,250,20,1,1,0,400,432.55,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,0,1,1,0,0,0,0,0,0,1,0,240,10,1,1,1,1110,369.54,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,450,25,1,1,0,987,542.46,M,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,275,35,1,1,0,1692,682.13,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,0,1,1,1,1,0,1,1,1,1,1,1,0,250,30,1,0,1,308,320.92,F,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10,1,1,1,1,1,1,0,1,1,1,1,1,1,0,300,18,1,1,0,690,698.42,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1,1,1,1,1,1,0,1,0,0,0,0,1,1,200,29,1,0,1,398,410.35,M,0.0,0.0,0.0,1.0,0.0,0.0,0.0
